client_id,datestamp,product,quantity,price
4268,2023-02-03,Product_6,4,64.06
4268,2023-02-03,Product_2,1,13.57
4268,2023-02-03,Product_15,4,58.16
4269,2023-08-06,Product_5,3,19.12
4269,2023-08-06,Product_8,5,99.05
4269,2023-08-06,Product_9,3,94.95
4270,2023-01-01,Product_0,4,98.77
4270,2023-01-01,Product_7,3,42.94
4270,2023-01-01,Product_17,3,83.52
4270,2023-01-01,Product_15,3,74.04
4270,2023-01-01,Product_1,1,66.21
4271,2023-10-04,Product_13,3,60.62
4271,2023-10-04,Product_17,2,70.18
4271,2023-10-04,Product_9,1,21.74
4271,2023-10-04,Product_16,5,14.98
4271,2023-10-04,Product_15,4,55.74
4271,2023-10-04,Product_11,4,50.62
4272,2023-01-14,Product_6,4,53.6
4272,2023-01-14,Product_15,3,33.44
4272,2023-01-14,Product_11,4,88.8
4272,2023-01-14,Product_17,2,1.42
4273,2023-03-15,Product_8,2,2.79
4273,2023-03-15,Product_13,5,12.05
4273,2023-03-15,Product_9,2,15.86
4274,2023-06-27,Product_14,3,8.53
4274,2023-06-27,Product_11,2,42.73
4274,2023-06-27,Product_0,3,75.49
4275,2023-12-21,Product_11,3,37.62
4275,2023-12-21,Product_0,4,24.01
4275,2023-12-21,Product_8,3,77.24
4276,2023-03-19,Product_13,2,80.99
4276,2023-03-19,Product_19,3,49.64
4276,2023-03-19,Product_5,4,1.24
4277,2023-10-12,Product_4,1,5.85
4277,2023-10-12,Product_16,3,32.3
4277,2023-10-12,Product_1,5,68.02
4277,2023-10-12,Product_15,4,28.01
4277,2023-10-12,Product_2,4,65.87
4278,2023-05-03,Product_19,5,25.22
4278,2023-05-03,Product_12,2,75.83
4278,2023-05-03,Product_15,5,76.81
4279,2023-05-06,Product_16,4,82.07
4279,2023-05-06,Product_6,5,51.72
4279,2023-05-06,Product_18,5,72.25
4279,2023-05-06,Product_19,4,52.68
4280,2023-09-29,Product_4,1,96.0
4280,2023-09-29,Product_11,2,56.17
4280,2023-09-29,Product_16,4,96.71
4281,2023-02-22,Product_12,3,4.68
4281,2023-02-22,Product_11,5,83.55
4281,2023-02-22,Product_5,5,24.33
4281,2023-02-22,Product_4,5,97.52
4281,2023-02-22,Product_7,2,73.54
4282,2023-07-04,Product_4,5,40.98
4282,2023-07-04,Product_3,2,93.03
4282,2023-07-04,Product_16,3,18.47
4282,2023-07-04,Product_0,5,72.75
4282,2023-07-04,Product_12,1,54.58
4282,2023-07-04,Product_8,4,16.24
4282,2023-07-04,Product_19,2,41.42
4283,2023-11-20,Product_13,4,44.6
4283,2023-11-20,Product_5,4,80.85
4283,2023-11-20,Product_17,5,85.48
4283,2023-11-20,Product_2,4,67.4
4283,2023-11-20,Product_1,2,70.42
4283,2023-11-20,Product_7,4,8.45
4284,2023-02-04,Product_19,4,50.64
4284,2023-02-04,Product_1,5,89.58
4284,2023-02-04,Product_11,2,22.5
4284,2023-02-04,Product_14,3,22.34
4284,2023-02-04,Product_8,4,28.78
4285,2023-12-09,Product_13,4,12.62
4285,2023-12-09,Product_5,2,24.92
4285,2023-12-09,Product_8,3,98.41
4285,2023-12-09,Product_4,4,50.31
4286,2023-07-19,Product_11,5,82.56
4286,2023-07-19,Product_3,4,9.03
4286,2023-07-19,Product_16,2,58.45
4286,2023-07-19,Product_8,1,40.62
4286,2023-07-19,Product_18,3,97.2
4286,2023-07-19,Product_9,2,27.18
4287,2023-07-26,Product_6,5,55.52
4288,2023-09-01,Product_4,1,47.04
4288,2023-09-01,Product_12,5,92.95
4288,2023-09-01,Product_16,3,84.51
4288,2023-09-01,Product_10,5,65.19
4288,2023-09-01,Product_1,3,52.94
4289,2023-01-05,Product_0,4,43.94
4289,2023-01-05,Product_18,5,16.94
4289,2023-01-05,Product_16,3,64.84
4290,2023-06-10,Product_0,5,3.84
4290,2023-06-10,Product_10,5,75.8
4290,2023-06-10,Product_2,2,35.13
4290,2023-06-10,Product_8,5,49.29
4291,2023-05-20,Product_7,3,62.24
4291,2023-05-20,Product_9,4,10.93
4291,2023-05-20,Product_10,1,49.24
4291,2023-05-20,Product_19,5,60.91
4291,2023-05-20,Product_12,4,46.2
4292,2023-03-18,Product_5,1,75.86
4292,2023-03-18,Product_4,3,93.5
4292,2023-03-18,Product_13,2,95.03
4292,2023-03-18,Product_9,1,15.63
4292,2023-03-18,Product_12,1,14.45
4292,2023-03-18,Product_11,3,74.47
4292,2023-03-18,Product_10,4,84.39
4293,2023-11-10,Product_15,1,25.96
4293,2023-11-10,Product_13,2,87.21
4293,2023-11-10,Product_7,4,65.26
4293,2023-11-10,Product_1,1,12.58
4293,2023-11-10,Product_10,4,52.06
4294,2023-02-06,Product_4,3,87.36
4294,2023-02-06,Product_1,1,3.5
4294,2023-02-06,Product_15,5,86.01
4295,2023-11-13,Product_2,3,92.87
4295,2023-11-13,Product_11,2,86.8
4295,2023-11-13,Product_18,2,86.63
4295,2023-11-13,Product_16,3,26.36
4296,2023-07-02,Product_13,2,22.0
4296,2023-07-02,Product_10,2,10.5
4297,2023-10-02,Product_19,5,57.88
4297,2023-10-02,Product_9,1,91.08
4297,2023-10-02,Product_8,4,56.84
4297,2023-10-02,Product_2,2,21.65
4297,2023-10-02,Product_6,1,24.61
4297,2023-10-02,Product_18,1,32.37
4298,2023-10-26,Product_10,3,74.06
4298,2023-10-26,Product_18,4,60.18
4298,2023-10-26,Product_1,1,2.29
4298,2023-10-26,Product_15,4,82.4
4298,2023-10-26,Product_0,2,41.71
4299,2023-02-27,Product_2,4,29.84
4299,2023-02-27,Product_4,5,65.16
4299,2023-02-27,Product_16,1,45.88
4300,2023-04-08,Product_0,1,28.26
4300,2023-04-08,Product_12,2,54.98
4300,2023-04-08,Product_7,5,58.72
4300,2023-04-08,Product_16,5,88.99
4300,2023-04-08,Product_4,4,14.36
4301,2023-10-23,Product_7,5,29.4
4301,2023-10-23,Product_0,3,15.31
4301,2023-10-23,Product_5,5,36.56
4302,2023-06-14,Product_12,1,57.52
4302,2023-06-14,Product_1,2,65.61
4302,2023-06-14,Product_17,1,27.0
4302,2023-06-14,Product_6,5,36.03
4303,2023-09-28,Product_18,3,61.71
4303,2023-09-28,Product_13,5,7.73
4303,2023-09-28,Product_10,3,27.96
4304,2023-01-08,Product_19,2,54.82
4305,2023-08-08,Product_11,4,7.87
4305,2023-08-08,Product_9,2,90.54
4306,2023-11-25,Product_1,4,31.3
4306,2023-11-25,Product_11,4,4.66
4306,2023-11-25,Product_8,4,38.68
4306,2023-11-25,Product_16,2,3.72
4307,2023-01-25,Product_11,3,62.99
4307,2023-01-25,Product_12,1,36.71
4307,2023-01-25,Product_0,1,14.71
4307,2023-01-25,Product_9,2,91.78
4308,2023-01-27,Product_13,1,98.47
4308,2023-01-27,Product_12,5,3.06
4308,2023-01-27,Product_11,5,85.4
4308,2023-01-27,Product_18,3,69.93
4308,2023-01-27,Product_19,4,33.65
4308,2023-01-27,Product_15,5,89.24
4308,2023-01-27,Product_0,2,82.78
4308,2023-01-27,Product_5,4,57.72
4309,2023-05-08,Product_18,3,23.35
4309,2023-05-08,Product_3,2,87.76
4309,2023-05-08,Product_9,5,5.13
4309,2023-05-08,Product_15,2,33.24
4310,2023-03-20,Product_2,1,59.66
4310,2023-03-20,Product_18,1,14.67
4310,2023-03-20,Product_12,4,90.75
4311,2023-05-20,Product_15,3,67.88
4311,2023-05-20,Product_2,2,17.67
4311,2023-05-20,Product_9,1,8.35
4311,2023-05-20,Product_5,5,5.87
4312,2023-08-12,Product_13,5,11.8
4312,2023-08-12,Product_4,2,94.89
4312,2023-08-12,Product_7,2,1.74
4312,2023-08-12,Product_15,5,25.09
4312,2023-08-12,Product_14,3,37.63
4312,2023-08-12,Product_3,2,25.74
4313,2023-10-01,Product_0,2,74.04
4313,2023-10-01,Product_6,2,51.98
4313,2023-10-01,Product_9,3,63.67
4313,2023-10-01,Product_12,3,42.27
4313,2023-10-01,Product_18,4,96.48
4314,2023-10-10,Product_12,5,5.03
4314,2023-10-10,Product_13,1,71.84
4314,2023-10-10,Product_17,5,58.0
4314,2023-10-10,Product_1,3,92.15
4314,2023-10-10,Product_10,2,54.9
4315,2023-06-17,Product_15,3,86.65
4316,2023-01-28,Product_2,4,54.51
4316,2023-01-28,Product_10,5,63.93
4316,2023-01-28,Product_8,4,45.96
4316,2023-01-28,Product_7,3,62.3
4316,2023-01-28,Product_18,1,80.11
4317,2023-09-29,Product_16,5,34.77
4317,2023-09-29,Product_3,1,45.96
4317,2023-09-29,Product_11,1,1.37
4317,2023-09-29,Product_18,4,91.95
4317,2023-09-29,Product_9,4,84.5
4317,2023-09-29,Product_4,4,39.7
4317,2023-09-29,Product_6,5,55.78
4317,2023-09-29,Product_13,3,85.81
4317,2023-09-29,Product_1,3,67.04
4317,2023-09-29,Product_15,2,77.95
4318,2023-11-21,Product_12,4,93.18
4318,2023-11-21,Product_7,4,43.13
4319,2023-07-04,Product_19,2,66.61
4319,2023-07-04,Product_11,3,28.88
4319,2023-07-04,Product_1,2,24.07
4320,2023-10-15,Product_3,2,38.74
4320,2023-10-15,Product_13,3,51.53
4320,2023-10-15,Product_5,3,61.78
4321,2023-02-25,Product_16,4,88.76
4321,2023-02-25,Product_12,5,52.16
4321,2023-02-25,Product_3,4,22.57
4321,2023-02-25,Product_9,3,54.21
4322,2023-01-31,Product_11,1,63.36
4322,2023-01-31,Product_6,1,68.08
4322,2023-01-31,Product_18,2,35.21
4322,2023-01-31,Product_2,1,81.71
4322,2023-01-31,Product_19,4,89.77
4323,2023-03-25,Product_15,4,97.82
4323,2023-03-25,Product_16,5,79.08
4323,2023-03-25,Product_9,4,17.91
4323,2023-03-25,Product_19,2,23.44
4323,2023-03-25,Product_6,5,89.0
4323,2023-03-25,Product_4,1,48.78
4323,2023-03-25,Product_14,4,8.54
4324,2023-12-24,Product_13,5,98.93
4324,2023-12-24,Product_17,3,66.49
4324,2023-12-24,Product_5,1,22.33
4324,2023-12-24,Product_18,3,69.93
4324,2023-12-24,Product_11,4,31.14
4324,2023-12-24,Product_8,5,45.3
4324,2023-12-24,Product_14,4,28.11
4324,2023-12-24,Product_16,4,20.34
4324,2023-12-24,Product_10,4,16.0
4325,2023-11-18,Product_13,3,41.33
4325,2023-11-18,Product_3,4,49.03
4325,2023-11-18,Product_15,5,81.19
4326,2023-01-29,Product_12,3,13.31
4326,2023-01-29,Product_3,5,4.72
4326,2023-01-29,Product_16,3,26.81
4326,2023-01-29,Product_7,3,8.71
4326,2023-01-29,Product_9,2,29.65
4326,2023-01-29,Product_4,3,92.27
4326,2023-01-29,Product_2,5,95.86
4327,2023-05-02,Product_9,4,84.64
4327,2023-05-02,Product_17,1,67.41
4327,2023-05-02,Product_8,1,89.18
4327,2023-05-02,Product_0,4,25.94
4327,2023-05-02,Product_2,1,31.12
4328,2023-06-16,Product_6,5,10.47
4328,2023-06-16,Product_7,4,94.14
4328,2023-06-16,Product_15,1,38.58
4328,2023-06-16,Product_11,3,99.38
4328,2023-06-16,Product_5,3,88.23
4328,2023-06-16,Product_0,2,19.59
4328,2023-06-16,Product_1,4,89.66
4328,2023-06-16,Product_17,5,27.74
4328,2023-06-16,Product_19,5,9.77
4329,2023-05-17,Product_2,4,51.18
4330,2023-01-08,Product_19,4,12.02
4330,2023-01-08,Product_0,3,48.71
4331,2023-02-22,Product_9,5,85.86
4331,2023-02-22,Product_11,3,33.36
4331,2023-02-22,Product_3,2,54.72
4331,2023-02-22,Product_19,2,38.98
4331,2023-02-22,Product_18,1,95.61
4331,2023-02-22,Product_1,4,18.31
4331,2023-02-22,Product_4,4,43.21
4332,2023-02-09,Product_16,3,24.88
4332,2023-02-09,Product_1,5,52.34
4332,2023-02-09,Product_17,1,38.88
4333,2023-10-04,Product_9,2,97.92
4333,2023-10-04,Product_16,1,82.49
4333,2023-10-04,Product_4,5,4.11
4333,2023-10-04,Product_14,1,78.98
4334,2023-07-17,Product_8,3,1.32
4334,2023-07-17,Product_19,1,66.64
4335,2023-07-13,Product_0,5,61.85
4335,2023-07-13,Product_8,5,9.28
4335,2023-07-13,Product_11,5,48.46
4335,2023-07-13,Product_3,2,6.22
4336,2023-04-01,Product_15,2,71.74
4336,2023-04-01,Product_12,2,80.97
4337,2023-08-22,Product_5,4,22.98
4337,2023-08-22,Product_19,4,61.7
4337,2023-08-22,Product_6,3,6.87
4338,2023-04-17,Product_4,3,46.97
4338,2023-04-17,Product_12,3,21.87
4338,2023-04-17,Product_1,2,17.27
4338,2023-04-17,Product_10,3,26.76
4338,2023-04-17,Product_17,2,6.19
4339,2023-06-26,Product_6,1,20.28
4339,2023-06-26,Product_18,3,81.13
4339,2023-06-26,Product_14,5,44.0
4339,2023-06-26,Product_19,2,42.66
4339,2023-06-26,Product_9,4,82.57
4339,2023-06-26,Product_13,1,61.4
4339,2023-06-26,Product_5,5,70.95
4340,2023-03-22,Product_14,3,9.88
4340,2023-03-22,Product_8,2,12.33
4340,2023-03-22,Product_0,4,29.81
4341,2023-02-05,Product_19,4,37.35
4341,2023-02-05,Product_2,3,72.0
4341,2023-02-05,Product_6,2,70.12
4342,2023-05-28,Product_5,1,41.86
4342,2023-05-28,Product_13,5,75.5
4342,2023-05-28,Product_1,5,66.23
4343,2023-03-27,Product_6,4,61.31
4343,2023-03-27,Product_16,5,19.58
4343,2023-03-27,Product_8,5,32.6
4343,2023-03-27,Product_19,5,30.76
4343,2023-03-27,Product_11,5,56.96
4344,2023-03-21,Product_10,4,32.89
4344,2023-03-21,Product_2,5,27.81
4344,2023-03-21,Product_15,4,46.38
4344,2023-03-21,Product_8,4,37.26
4345,2023-02-22,Product_5,2,43.39
4345,2023-02-22,Product_16,4,42.92
4345,2023-02-22,Product_18,4,6.76
4345,2023-02-22,Product_10,1,73.78
4345,2023-02-22,Product_13,1,17.6
4345,2023-02-22,Product_3,1,25.29
4345,2023-02-22,Product_8,5,49.81
4346,2023-04-18,Product_8,3,73.97
4346,2023-04-18,Product_5,2,82.63
4346,2023-04-18,Product_2,3,29.56
4346,2023-04-18,Product_9,3,75.7
4347,2023-08-21,Product_9,5,71.5
4347,2023-08-21,Product_18,2,62.22
4347,2023-08-21,Product_16,5,97.09
4348,2023-10-15,Product_4,3,86.89
4348,2023-10-15,Product_11,2,4.56
4348,2023-10-15,Product_19,2,93.89
4349,2023-12-19,Product_7,4,20.37
4349,2023-12-19,Product_10,3,79.19
4349,2023-12-19,Product_5,4,94.61
4349,2023-12-19,Product_2,1,94.09
4349,2023-12-19,Product_11,4,95.33
4349,2023-12-19,Product_1,5,64.39
4350,2023-12-31,Product_4,3,48.11
4350,2023-12-31,Product_8,3,42.11
4350,2023-12-31,Product_15,1,2.7
4350,2023-12-31,Product_3,1,66.78
4351,2023-02-09,Product_1,2,21.76
4351,2023-02-09,Product_6,3,96.16
4351,2023-02-09,Product_0,1,18.71
4351,2023-02-09,Product_5,4,60.03
4351,2023-02-09,Product_16,2,14.5
4351,2023-02-09,Product_14,2,55.99
4351,2023-02-09,Product_19,3,10.77
4351,2023-02-09,Product_11,2,93.61
4352,2023-07-29,Product_7,2,12.27
4352,2023-07-29,Product_4,3,32.62
4352,2023-07-29,Product_13,4,11.53
4353,2023-11-27,Product_1,4,54.81
4353,2023-11-27,Product_8,4,49.88
4353,2023-11-27,Product_10,5,81.17
4353,2023-11-27,Product_3,1,68.22
4353,2023-11-27,Product_12,3,76.39
4354,2023-02-21,Product_6,5,30.55
4354,2023-02-21,Product_5,2,90.73
4354,2023-02-21,Product_13,4,19.83
4355,2023-07-01,Product_8,2,20.03
4355,2023-07-01,Product_13,4,82.42
4355,2023-07-01,Product_1,5,70.86
4356,2023-02-14,Product_1,1,57.19
4356,2023-02-14,Product_10,2,18.42
4356,2023-02-14,Product_14,5,10.92
4357,2023-05-31,Product_10,4,64.25
4357,2023-05-31,Product_19,2,63.37
4357,2023-05-31,Product_4,1,88.07
4357,2023-05-31,Product_14,2,33.64
4357,2023-05-31,Product_15,3,3.17
4358,2023-12-13,Product_18,5,61.1
4358,2023-12-13,Product_7,1,60.37
4358,2023-12-13,Product_0,3,2.23
4358,2023-12-13,Product_13,5,44.23
4359,2023-10-19,Product_12,1,88.8
4359,2023-10-19,Product_18,5,29.75
4359,2023-10-19,Product_6,4,28.01
4359,2023-10-19,Product_16,1,18.16
4359,2023-10-19,Product_3,1,60.26
4359,2023-10-19,Product_9,1,4.58
4359,2023-10-19,Product_10,3,10.01
4360,2023-06-22,Product_3,2,89.97
4360,2023-06-22,Product_15,4,21.86
4360,2023-06-22,Product_10,2,21.07
4360,2023-06-22,Product_16,4,4.39
4360,2023-06-22,Product_12,5,77.74
4361,2023-10-31,Product_19,4,50.66
4361,2023-10-31,Product_12,5,37.53
4361,2023-10-31,Product_13,5,83.5
4362,2023-05-18,Product_6,4,17.0
4362,2023-05-18,Product_2,1,6.88
4362,2023-05-18,Product_18,4,36.1
4363,2023-02-13,Product_9,3,68.76
4363,2023-02-13,Product_8,3,75.16
4363,2023-02-13,Product_14,1,2.8
4363,2023-02-13,Product_6,3,44.46
4363,2023-02-13,Product_12,1,66.64
4364,2023-04-15,Product_1,5,92.15
4364,2023-04-15,Product_4,5,98.98
4364,2023-04-15,Product_14,3,55.25
4364,2023-04-15,Product_10,5,45.69
4364,2023-04-15,Product_13,2,98.88
4364,2023-04-15,Product_0,5,30.64
4365,2023-05-11,Product_5,1,26.91
4365,2023-05-11,Product_6,3,77.14
4366,2023-03-27,Product_3,3,71.01
4366,2023-03-27,Product_5,5,43.89
4367,2023-08-06,Product_4,3,5.73
4367,2023-08-06,Product_0,5,87.41
4367,2023-08-06,Product_16,5,58.89
4367,2023-08-06,Product_3,3,13.29
4367,2023-08-06,Product_1,3,74.77
4368,2023-05-30,Product_0,1,66.86
4368,2023-05-30,Product_11,2,67.78
4368,2023-05-30,Product_1,4,63.3
4368,2023-05-30,Product_18,2,97.06
4369,2023-12-19,Product_12,1,89.01
4369,2023-12-19,Product_7,2,80.57
4369,2023-12-19,Product_13,3,45.77
4369,2023-12-19,Product_8,3,69.52
4370,2023-12-19,Product_7,3,34.72
4370,2023-12-19,Product_18,5,92.89
4370,2023-12-19,Product_5,4,2.3
4371,2023-05-29,Product_4,3,71.08
4371,2023-05-29,Product_8,3,14.68
4371,2023-05-29,Product_0,2,92.98
4371,2023-05-29,Product_2,4,53.26
4371,2023-05-29,Product_14,3,75.4
4372,2023-04-06,Product_14,5,10.69
4372,2023-04-06,Product_13,5,11.11
4372,2023-04-06,Product_16,2,31.36
4372,2023-04-06,Product_5,4,39.59
4372,2023-04-06,Product_0,3,88.49
4373,2023-10-02,Product_1,5,76.42
4373,2023-10-02,Product_15,4,59.1
4373,2023-10-02,Product_0,1,61.13
4373,2023-10-02,Product_5,2,36.44
4373,2023-10-02,Product_17,1,83.27
4374,2023-12-18,Product_10,4,34.82
4374,2023-12-18,Product_2,2,24.34
4374,2023-12-18,Product_18,4,6.43
4375,2023-12-10,Product_11,5,39.54
4375,2023-12-10,Product_6,3,89.91
4375,2023-12-10,Product_7,2,47.3
4375,2023-12-10,Product_15,4,92.18
4375,2023-12-10,Product_16,5,46.62
4375,2023-12-10,Product_0,3,20.63
4376,2023-02-14,Product_15,2,3.46
4376,2023-02-14,Product_4,2,92.57
4376,2023-02-14,Product_1,2,34.33
4376,2023-02-14,Product_3,4,57.96
4376,2023-02-14,Product_10,4,27.89
4376,2023-02-14,Product_16,3,91.7
4376,2023-02-14,Product_14,1,19.89
4377,2023-05-01,Product_2,3,10.05
4377,2023-05-01,Product_3,4,50.81
4378,2023-11-09,Product_9,4,65.94
4378,2023-11-09,Product_17,2,9.6
4378,2023-11-09,Product_19,3,88.45
4378,2023-11-09,Product_5,1,59.71
4378,2023-11-09,Product_4,5,3.91
4379,2023-04-16,Product_9,3,82.28
4379,2023-04-16,Product_18,3,20.4
4379,2023-04-16,Product_3,4,43.78
4379,2023-04-16,Product_7,1,21.51
4379,2023-04-16,Product_2,3,42.45
4380,2023-12-28,Product_6,2,19.19
4380,2023-12-28,Product_10,2,22.04
4380,2023-12-28,Product_2,3,69.01
4380,2023-12-28,Product_9,3,51.64
4380,2023-12-28,Product_18,3,72.79
4381,2023-11-01,Product_14,4,32.21
4381,2023-11-01,Product_18,2,99.85
4381,2023-11-01,Product_6,2,35.31
4381,2023-11-01,Product_8,1,67.23
4381,2023-11-01,Product_13,4,1.01
4381,2023-11-01,Product_5,4,30.13
4381,2023-11-01,Product_7,4,29.55
4382,2023-03-15,Product_6,1,16.4
4382,2023-03-15,Product_2,3,98.02
4382,2023-03-15,Product_10,5,21.23
4382,2023-03-15,Product_8,4,89.11
4383,2023-01-08,Product_3,4,63.81
4383,2023-01-08,Product_12,2,65.42
4383,2023-01-08,Product_6,5,12.39
4383,2023-01-08,Product_4,1,86.7
4384,2023-12-12,Product_11,4,93.5
4384,2023-12-12,Product_4,2,46.98
4384,2023-12-12,Product_12,2,73.31
4384,2023-12-12,Product_17,2,91.21
4384,2023-12-12,Product_6,4,94.77
4384,2023-12-12,Product_13,3,68.74
4385,2023-05-26,Product_6,4,51.46
4385,2023-05-26,Product_12,4,61.51
4385,2023-05-26,Product_15,4,48.4
4386,2023-06-06,Product_12,2,39.25
4386,2023-06-06,Product_15,5,41.43
4387,2023-04-10,Product_0,2,22.84
4387,2023-04-10,Product_2,4,61.89
4387,2023-04-10,Product_7,5,73.93
4388,2023-10-09,Product_4,4,66.96
4388,2023-10-09,Product_3,4,12.94
4388,2023-10-09,Product_14,5,39.1
4388,2023-10-09,Product_0,3,85.82
4388,2023-10-09,Product_5,3,62.69
4389,2023-10-04,Product_11,3,42.82
4389,2023-10-04,Product_3,1,97.49
4389,2023-10-04,Product_9,1,79.83
4389,2023-10-04,Product_14,5,29.03
4390,2023-06-17,Product_4,1,82.09
4390,2023-06-17,Product_12,5,88.19
4391,2023-03-22,Product_16,1,75.58
4391,2023-03-22,Product_14,5,91.45
4391,2023-03-22,Product_10,4,7.92
4391,2023-03-22,Product_12,3,61.89
4391,2023-03-22,Product_2,5,88.15
4391,2023-03-22,Product_4,2,73.44
4392,2023-08-20,Product_16,5,50.96
4392,2023-08-20,Product_1,1,42.93
4393,2023-01-08,Product_6,1,8.76
4393,2023-01-08,Product_1,1,14.59
4393,2023-01-08,Product_7,2,3.43
4393,2023-01-08,Product_9,2,90.49
4393,2023-01-08,Product_15,5,62.91
4393,2023-01-08,Product_11,3,64.2
4394,2023-06-19,Product_3,1,47.01
4394,2023-06-19,Product_4,2,20.5
4394,2023-06-19,Product_18,2,25.01
4395,2023-10-11,Product_4,2,58.06
4395,2023-10-11,Product_7,5,67.9
4396,2023-02-04,Product_3,2,54.57
4396,2023-02-04,Product_19,4,60.56
4396,2023-02-04,Product_7,4,55.58
4396,2023-02-04,Product_15,4,39.61
4396,2023-02-04,Product_16,4,94.28
4397,2023-03-22,Product_7,5,71.71
4397,2023-03-22,Product_12,2,13.89
4397,2023-03-22,Product_0,4,81.17
4398,2023-07-28,Product_10,3,79.83
4398,2023-07-28,Product_3,4,34.54
4398,2023-07-28,Product_9,3,20.6
4398,2023-07-28,Product_8,4,16.37
4399,2023-01-12,Product_12,3,67.92
4399,2023-01-12,Product_16,5,63.96
4399,2023-01-12,Product_2,5,61.83
4400,2023-03-05,Product_18,4,14.98
4400,2023-03-05,Product_16,2,84.45
4401,2023-09-21,Product_2,1,52.25
4401,2023-09-21,Product_19,2,92.29
4401,2023-09-21,Product_6,2,58.92
4401,2023-09-21,Product_0,3,89.94
4402,2023-10-24,Product_17,2,89.39
4402,2023-10-24,Product_3,1,62.94
4402,2023-10-24,Product_2,1,99.87
4402,2023-10-24,Product_14,3,57.57
4402,2023-10-24,Product_13,3,6.23
4403,2023-05-25,Product_9,4,10.58
4403,2023-05-25,Product_7,5,17.44
4403,2023-05-25,Product_5,5,88.8
4404,2023-01-04,Product_4,1,79.82
4404,2023-01-04,Product_16,4,9.56
4404,2023-01-04,Product_8,4,59.6
4404,2023-01-04,Product_17,4,81.08
4405,2023-05-20,Product_1,4,24.03
4405,2023-05-20,Product_16,2,51.09
4405,2023-05-20,Product_18,2,49.51
4405,2023-05-20,Product_10,3,48.8
4405,2023-05-20,Product_3,3,8.57
4406,2023-05-05,Product_15,3,60.5
4406,2023-05-05,Product_13,1,72.15
4406,2023-05-05,Product_5,2,36.65
4406,2023-05-05,Product_17,5,21.82
4406,2023-05-05,Product_18,3,9.28
4406,2023-05-05,Product_19,4,24.19
4406,2023-05-05,Product_11,4,52.19
4407,2023-03-02,Product_13,4,41.64
4407,2023-03-02,Product_9,5,28.2
4407,2023-03-02,Product_8,4,11.53
4408,2023-04-08,Product_5,5,65.24
4408,2023-04-08,Product_1,3,52.62
4408,2023-04-08,Product_3,3,68.83
4408,2023-04-08,Product_18,1,55.54
4408,2023-04-08,Product_19,5,9.04
4408,2023-04-08,Product_13,1,82.84
4409,2023-01-28,Product_3,1,14.03
4409,2023-01-28,Product_9,3,25.75
4409,2023-01-28,Product_12,3,63.75
4410,2023-10-31,Product_12,1,78.67
4410,2023-10-31,Product_16,1,54.25
4410,2023-10-31,Product_5,2,69.63
4410,2023-10-31,Product_18,3,43.45
4410,2023-10-31,Product_0,1,40.51
4411,2023-07-15,Product_12,4,10.41
4411,2023-07-15,Product_1,5,58.72
4411,2023-07-15,Product_4,4,53.34
4412,2023-11-21,Product_17,3,87.21
4412,2023-11-21,Product_19,5,77.38
4413,2023-08-24,Product_2,4,74.97
4413,2023-08-24,Product_17,3,97.51
4413,2023-08-24,Product_19,1,65.19
4413,2023-08-24,Product_6,3,47.96
4413,2023-08-24,Product_7,1,99.0
4413,2023-08-24,Product_4,5,4.03
4413,2023-08-24,Product_15,5,17.3
4413,2023-08-24,Product_10,1,22.34
4414,2023-12-27,Product_2,3,63.28
4414,2023-12-27,Product_9,1,83.27
4414,2023-12-27,Product_16,3,74.06
4414,2023-12-27,Product_5,1,28.13
4415,2023-06-01,Product_9,5,41.86
4415,2023-06-01,Product_12,3,58.38
4415,2023-06-01,Product_14,1,76.31
4415,2023-06-01,Product_19,1,59.48
4415,2023-06-01,Product_4,4,53.07
4415,2023-06-01,Product_18,5,23.38
4415,2023-06-01,Product_5,3,36.61
4416,2023-02-01,Product_8,1,22.23
4416,2023-02-01,Product_3,4,77.83
4416,2023-02-01,Product_11,4,7.98
4416,2023-02-01,Product_2,1,39.32
4416,2023-02-01,Product_16,1,39.39
4416,2023-02-01,Product_18,4,56.08
4416,2023-02-01,Product_10,3,85.63
4417,2023-06-09,Product_17,5,91.94
4417,2023-06-09,Product_4,1,51.68
4417,2023-06-09,Product_0,5,39.53
4417,2023-06-09,Product_16,4,60.83
4417,2023-06-09,Product_15,2,78.29
4417,2023-06-09,Product_2,3,89.78
4417,2023-06-09,Product_8,1,33.33
4417,2023-06-09,Product_18,4,15.08
4418,2023-06-08,Product_15,2,78.27
4418,2023-06-08,Product_14,4,85.49
4418,2023-06-08,Product_5,4,16.12
4418,2023-06-08,Product_2,5,8.36
4419,2023-01-04,Product_8,2,86.56
4419,2023-01-04,Product_18,1,89.53
4419,2023-01-04,Product_9,1,7.19
4419,2023-01-04,Product_3,1,70.18
4419,2023-01-04,Product_15,4,42.92
4420,2023-09-27,Product_12,5,79.58
4420,2023-09-27,Product_7,5,58.02
4420,2023-09-27,Product_14,3,51.85
4420,2023-09-27,Product_4,3,72.94
4420,2023-09-27,Product_3,1,80.86
4421,2023-06-06,Product_15,3,69.69
4421,2023-06-06,Product_1,1,82.87
4422,2023-03-23,Product_13,4,32.24
4422,2023-03-23,Product_10,4,42.54
4422,2023-03-23,Product_12,1,34.18
4422,2023-03-23,Product_11,1,97.14
4422,2023-03-23,Product_17,1,14.89
